SR NO.,Car Name,Year,Distance,Owner,Fuel,Location,Drive,Type,Price,,,,,,,,
6241,Maruti Wagon R 1.0,07-Jul-05,72393,2,PETROL,TS-10,Manual,HatchBack,370000,,,,,,,,
6242,Maruti Wagon R 1.0,03-Jul-05,29025,2,CNG,MH-12,Manual,HatchBack,281000,,,,,,,,
6243,Maruti Wagon R 1.0,07-Jul-05,60409,1,PETROL,MP-04,Manual,HatchBack,374000,,,,,,,,
6244,Maruti Wagon R 1.0,10-Jul-05,94153,1,CNG,GJ-01,Manual,HatchBack,424000,,,,,,,,
6245,Maruti Wagon R 1.0,04-Jul-05,56495,2,PETROL,MP-04,Manual,HatchBack,254000,,,,,,,,
6246,Maruti Wagon R 1.0,08-Jul-05,77235,2,CNG,MH-47,Manual,HatchBack,361000,,,,,,,,
6247,Maruti Wagon R 1.0,04-Jul-05,80714,1,PETROL,KL-07,Manual,HatchBack,255000,,,,,,,,
6248,Maruti Wagon R 1.0,04-Jul-05,36846,1,PETROL,TN-10,Manual,HatchBack,325000,,,,,,,,
6249,Maruti Wagon R 1.0,02-Jul-05,87820,1,PETROL,KA-05,Manual,HatchBack,267000,,,,,,,,
6250,Maruti Wagon R 1.0,10-Jul-05,33443,1,PETROL,HR-51,Manual,HatchBack,418000,,,,,,,,
6251,Maruti Wagon R 1.0,09-Jul-05,66092,1,CNG,MH-47,Manual,HatchBack,447000,,,,,,,,
6252,Maruti Wagon R 1.0,08-Jul-05,49124,2,PETROL,TN-07,Manual,HatchBack,474000,,,,,,,,
6253,Maruti Wagon R 1.0,02-Jul-05,15347,1,PETROL,DL-2C,Manual,HatchBack,199000,,,,,,,,
6254,Maruti Wagon R 1.0,08-Jul-05,58426,1,PETROL,TN-09,Manual,HatchBack,394000,,,,,,,,
6255,Maruti Wagon R 1.0,07-Jul-05,53645,1,PETROL,TS-07,Manual,HatchBack,363000,,,,,,,,
6256,Maruti Wagon R 1.0,05-Jul-05,63744,1,PETROL,AP-28,Manual,HatchBack,281000,,,,,,,,
6257,Maruti Wagon R 1.0,09-Jul-05,45376,1,PETROL,KL-66,Manual,HatchBack,386000,,,,,,,,
6258,Maruti Wagon R 1.0,09-Jul-05,30027,1,PETROL,BR-01,Manual,HatchBack,366000,,,,,,,,
6259,Maruti Wagon R 1.0,07-Jul-05,33034,1,PETROL,DL-4C,Manual,HatchBack,331600,,,,,,,,
6260,Maruti Wagon R 1.0,09-Jul-05,22906,1,PETROL,MH-05,Manual,HatchBack,387000,,,,,,,,
6261,Maruti Wagon R 1.0,08-Jul-05,55768,2,PETROL,KA-01,Manual,HatchBack,405000,,,,,,,,
6262,Maruti Wagon R 1.0,02-Jul-05,80320,1,PETROL,TN-07,Manual,HatchBack,299000,,,,,,,,
6263,Maruti Wagon R 1.0,04-Jul-05,69286,1,PETROL,WB-06,Manual,HatchBack,213000,,,,,,,,
6264,Maruti Wagon R 1.0,07-Jul-05,73805,2,PETROL,HR-26,Manual,HatchBack,323000,,,,,,,,
6265,Maruti Wagon R 1.0,09-Jul-05,32950,1,PETROL,TN-22,Manual,HatchBack,444000,,,,,,,,
6266,Maruti Wagon R 1.0,10-Jul-05,43339,1,CNG,MH-14,Manual,HatchBack,445000,,,,,,,,
6267,Maruti Wagon R 1.0,07-Jul-05,56510,1,PETROL,HR-26,Manual,HatchBack,291000,,,,,,,,
6268,Maruti Wagon R 1.0,09-Jul-05,26905,2,PETROL,KA-01,Automatic,HatchBack,513000,,,,,,,,
6269,Maruti Wagon R 1.0,10-Jul-05,49694,1,PETROL,WB-12,Manual,HatchBack,345000,,,,,,,,
6270,Maruti Wagon R 1.0,04-Jul-05,54745,1,CNG,MH-02,Manual,HatchBack,303000,,,,,,,,
6271,Maruti Wagon R 1.0,02-Jul-05,108430,1,PETROL,,Manual,HatchBack,168000,,,,,,,,
6272,Maruti Wagon R 1.0,04-Jul-05,75761,2,PETROL,KA-51,Manual,HatchBack,303000,,,,,,,,
6273,Maruti Wagon R 1.0,10-Jul-05,23255,1,CNG,MH-05,Manual,HatchBack,424000,,,,,,,,
6274,Maruti Wagon R 1.0,03-Jul-05,38412,1,PETROL,MH-43,Manual,HatchBack,249000,,,,,,,,
6275,Maruti Wagon R 1.0,05-Jul-05,62269,1,CNG,MH-03,Manual,HatchBack,314000,,,,,,,,
6276,Maruti Wagon R 1.0,04-Jul-05,61527,1,PETROL,TN-18,Manual,HatchBack,313000,,,,,,,,
6277,Maruti Wagon R 1.0,04-Jul-05,88986,1,CNG,MH-03,Manual,HatchBack,276000,,,,,,,,
6278,Maruti Wagon R 1.0,10-Jul-05,100362,1,CNG,DL-6C,Manual,HatchBack,405000,,,,,,,,
6279,Maruti Wagon R 1.0,05-Jul-05,89791,1,PETROL,AP-10,Manual,HatchBack,338000,,,,,,,,
6280,Maruti Wagon R 1.0,08-Jul-05,95574,1,PETROL,KA-02,Automatic,HatchBack,401000,,,,,,,,
6281,Maruti Wagon R 1.0,06-Jul-05,78624,1,CNG,MH-03,Manual,HatchBack,328000,,,,,,,,
6282,Maruti Wagon R 1.0,09-Jul-05,52293,1,CNG,MH-46,Manual,HatchBack,394000,,,,,,,,
6283,Maruti Wagon R 1.0,10-Jul-05,30073,1,PETROL,UP-14,Manual,HatchBack,397000,,,,,,,,
6284,Maruti Wagon R 1.0,10-Jul-05,26231,2,PETROL,HR-70,Automatic,HatchBack,407000,,,,,,,,
6285,Maruti Wagon R 1.0,07-Jul-05,17577,1,PETROL,MH-47,Manual,HatchBack,342000,,,,,,,,
6286,Maruti Wagon R 1.0,03-Jul-05,110053,1,PETROL,,Manual,HatchBack,237000,,,,,,,,
6287,Maruti Wagon R 1.0,10-Jul-05,37315,1,CNG,MH-03,Manual,HatchBack,443000,,,,,,,,
6288,Maruti Wagon R 1.0,05-Jul-05,45198,1,PETROL,KA-04,Manual,HatchBack,384000,,,,,,,,
6289,Maruti Wagon R 1.0,04-Jul-05,73157,2,PETROL,MH-05,Manual,HatchBack,267750,,,,,,,,
6290,Maruti Wagon R 1.0,06-Jul-05,72113,1,PETROL,MH-49,Manual,HatchBack,330250,,,,,,,,
6291,Maruti Wagon R 1.0,08-Jul-05,64481,1,PETROL,MH-12,Automatic,HatchBack,476000,,,,,,,,
6292,Maruti Wagon R 1.0,08-Jul-05,61868,1,CNG,MH-43,Manual,HatchBack,389000,,,,,,,,
6293,Maruti Wagon R 1.0,07-Jul-05,37345,1,PETROL,BR-01,Manual,HatchBack,340000,,,,,,,,
6294,Maruti Wagon R 1.0,09-Jul-05,31637,2,PETROL,TN-10,Manual,HatchBack,464000,,,,,,,,
6295,Maruti Wagon R 1.0,09-Jul-05,61110,2,CNG,MH-03,Manual,HatchBack,408000,,,,,,,,
6296,Maruti Wagon R 1.0,09-Jul-05,21940,1,PETROL,MH-01,Automatic,HatchBack,467000,,,,,,,,
6297,Maruti Wagon R 1.0,09-Jul-05,69159,1,PETROL,RJ-02,Automatic,HatchBack,412000,,,,,,,,
6298,Maruti Wagon R 1.0,10-Jul-05,6692,1,PETROL,MH-01,Automatic,HatchBack,501000,,,,,,,,
6299,Maruti Wagon R 1.0,05-Jul-05,77907,1,PETROL,MH-46,Manual,HatchBack,308000,,,,,,,,
6300,Maruti Wagon R 1.0,06-Jul-05,94458,2,PETROL,GJ-01,Manual,HatchBack,314000,,,,,,,,
6301,Maruti Wagon R 1.0,10-Jul-05,66619,1,CNG,UP-14,Manual,HatchBack,391000,,,,,,,,
6302,Maruti Wagon R 1.0,08-Jul-05,66754,1,PETROL,TS-08,Manual,HatchBack,454000,,,,,,,,
6303,Maruti Wagon R 1.0,05-Jul-05,47038,1,PETROL,DL-9C,Manual,HatchBack,283000,,,,,,,,
6304,Maruti Wagon R 1.0,06-Jul-05,18501,1,PETROL,MH-03,Manual,HatchBack,343000,,,,,,,,
6305,Maruti Wagon R 1.0,09-Jul-05,31244,1,CNG,MH-05,Manual,HatchBack,411000,,,,,,,,
6306,Maruti Wagon R 1.0,10-Jul-05,21563,2,PETROL,HR-26,Manual,HatchBack,405000,,,,,,,,
6307,Maruti Wagon R 1.0,05-Jul-05,39769,2,PETROL,HR-02,Manual,HatchBack,295000,,,,,,,,
6308,Maruti Wagon R 1.0,08-Jul-05,49310,1,PETROL,MH-24,Manual,HatchBack,381000,,,,,,,,
6309,Maruti Wagon R 1.0,07-Jul-05,45899,1,PETROL,TS-08,Manual,HatchBack,376000,,,,,,,,
6310,Maruti Wagon R 1.0,07-Jul-05,32750,1,PETROL,GJ-05,Manual,HatchBack,331000,,,,,,,,
6311,Maruti Wagon R 1.0,10-Jul-05,35547,1,PETROL,KL-24,Automatic,HatchBack,458000,,,,,,,,
6312,Maruti Wagon R 1.0,06-Jul-05,32294,1,PETROL,MH-04,Manual,HatchBack,353000,,,,,,,,
6313,Maruti Wagon R 1.0,10-Jul-05,76661,1,CNG,DL-9C,Manual,HatchBack,439000,,,,,,,,
6314,Maruti Wagon R 1.0,07-Jul-05,64984,1,PETROL,RJ-14,Manual,HatchBack,396000,,,,,,,,
6315,Maruti Wagon R 1.0,03-Jul-05,41035,1,PETROL,MH-02,Manual,HatchBack,240000,,,,,,,,
6316,Maruti Wagon R 1.0,07-Jul-05,33901,1,PETROL,KA-03,Manual,HatchBack,394000,,,,,,,,
6317,Maruti Wagon R 1.0,07-Jul-05,84483,1,CNG,HR-13,Manual,HatchBack,318000,,,,,,,,
6318,Maruti Wagon R 1.0,07-Jul-05,48361,1,PETROL,TS-09,Automatic,HatchBack,412000,,,,,,,,
6319,Maruti Wagon R 1.0,09-Jul-05,99348,2,PETROL,RJ-14,Manual,HatchBack,382000,,,,,,,,
6320,Maruti Wagon R 1.0,08-Jul-05,67497,2,PETROL,TS-07,Manual,HatchBack,414000,,,,,,,,
6321,Maruti Wagon R 1.0,09-Jul-05,54273,2,PETROL,TS-10,Manual,HatchBack,398000,,,,,,,,
6322,Maruti Wagon R 1.0,08-Jul-05,47140,1,CNG,MH-47,Manual,HatchBack,389000,,,,,,,,
6323,Maruti Wagon R 1.0,06-Jul-05,51080,1,PETROL,BR-01,Manual,HatchBack,269800,,,,,,,,
6324,Maruti Wagon R 1.0,06-Jul-05,65014,1,PETROL,DL-9C,Manual,HatchBack,311000,,,,,,,,
6325,Maruti Wagon R 1.0,08-Jul-05,80190,1,PETROL,KA-53,Manual,HatchBack,460000,,,,,,,,
6326,Maruti Wagon R 1.0,09-Jul-05,83673,1,PETROL,DL-1C,Manual,HatchBack,307000,,,,,,,,
6327,Maruti Wagon R 1.0,10-Jul-05,81020,1,PETROL,MH-16,Automatic,HatchBack,458000,,,,,,,,
6328,Maruti Wagon R 1.0,03-Jul-05,22955,2,PETROL,DL-8C,Manual,HatchBack,201000,,,,,,,,
6329,Maruti Wagon R 1.0,06-Jul-05,66402,1,PETROL,DL-2C,Manual,HatchBack,320000,,,,,,,,
6330,Maruti Wagon R 1.0,06-Jul-05,33342,2,PETROL,WB-08,Manual,HatchBack,256000,,,,,,,,
6331,Maruti Wagon R 1.0,05-Jul-05,91821,2,PETROL,AP-29,Manual,HatchBack,331000,,,,,,,,
6332,Maruti Wagon R 1.0,05-Jul-05,71576,1,PETROL,DL-3C,Manual,HatchBack,259000,,,,,,,,
6333,Maruti Wagon R 1.0,08-Jul-05,71947,1,PETROL,BR-01,Automatic,HatchBack,320000,,,,,,,,
6334,Maruti Wagon R 1.0,10-Jul-05,30817,1,PETROL,KL-54,Manual,HatchBack,437000,,,,,,,,
6335,Maruti Wagon R 1.0,09-Jul-05,91203,2,CNG,MH-02,Manual,HatchBack,340000,,,,,,,,
6336,Maruti Wagon R 1.0,09-Jul-05,27037,1,PETROL,TN-18,Manual,HatchBack,458000,,,,,,,,
6337,Maruti Wagon R 1.0,08-Jul-05,70572,2,PETROL,GJ-05,Automatic,HatchBack,361000,,,,,,,,
6338,Maruti Wagon R 1.0,09-Jul-05,44723,1,CNG,MH-02,Manual,HatchBack,406650,,,,,,,,
6339,Maruti Wagon R 1.0,10-Jul-05,92055,1,CNG,MH-46,Manual,HatchBack,431000,,,,,,,,
6340,Maruti Wagon R 1.0,10-Jul-05,78901,1,CNG,MH-05,Manual,HatchBack,456000,,,,,,,,
6341,Maruti Wagon R 1.0,07-Jul-05,28999,1,PETROL,UP-14,Manual,HatchBack,338000,,,,,,,,
6342,Maruti Wagon R 1.0,02-Jul-05,36007,1,PETROL,MH-02,Manual,HatchBack,241000,,,,,,,,
6343,Maruti Wagon R 1.0,07-Jul-05,20170,1,PETROL,MH-15,Manual,HatchBack,386000,,,,,,,,
6344,Maruti Wagon R 1.0,02-Jul-05,66835,1,PETROL,MH-14,Manual,HatchBack,248800,,,,,,,,
6345,Maruti Wagon R 1.0,06-Jul-05,55465,2,PETROL,DL-5C,Manual,HatchBack,298000,,,,,,,,
6346,Maruti Wagon R 1.0,06-Jul-05,63426,1,CNG,MH-14,Manual,HatchBack,351000,,,,,,,,
6347,Maruti Wagon R 1.0,02-Jul-05,43861,1,PETROL,AP-09,Manual,HatchBack,283000,,,,,,,,
6348,Maruti Wagon R 1.0,06-Jul-05,85644,1,CNG,MH-46,Manual,HatchBack,301000,,,,,,,,
6349,Maruti Wagon R 1.0,06-Jul-05,99204,1,CNG,MH-43,Manual,HatchBack,332000,,,,,,,,
6350,Maruti Wagon R 1.0,02-Jul-05,22657,1,PETROL,DL-9C,Manual,HatchBack,168000,,,,,,,,
6351,Maruti Wagon R 1.0,06-Jul-05,54179,1,PETROL,GJ-01,Manual,HatchBack,335000,,,,,,,,
6352,Maruti Wagon R 1.0,05-Jul-05,65366,1,PETROL,MH-02,Manual,HatchBack,306000,,,,,,,,
6353,Maruti Wagon R 1.0,06-Jul-05,40679,1,PETROL,MH-03,Manual,HatchBack,322000,,,,,,,,
6354,Maruti Wagon R 1.0,07-Jul-05,71593,1,PETROL,WB-02,Manual,HatchBack,304000,,,,,,,,
6355,Maruti Wagon R 1.0,06-Jul-05,62423,1,CNG,MH-02,Manual,HatchBack,365000,,,,,,,,
6356,Maruti Wagon R 1.0,08-Jul-05,42768,2,PETROL,GJ-15,Manual,HatchBack,397000,,,,,,,,
6357,Maruti Wagon R 1.0,09-Jul-05,84382,2,CNG,MH-12,Manual,HatchBack,397000,,,,,,,,
6358,Maruti Wagon R 1.0,10-Jul-05,37824,2,CNG,MH-01,Manual,HatchBack,416000,,,,,,,,
6359,Maruti Wagon R 1.0,10-Jul-05,35060,2,PETROL,HR-26,Manual,HatchBack,380000,,,,,,,,
6360,Maruti Wagon R 1.0,08-Jul-05,54745,1,CNG,MH-14,Manual,HatchBack,433000,,,,,,,,
6361,Maruti Wagon R 1.0,09-Jul-05,111965,1,PETROL,,Manual,HatchBack,401000,,,,,,,,
6362,Maruti Wagon R 1.0,06-Jul-05,66559,1,PETROL,GJ-27,Manual,HatchBack,341000,,,,,,,,
6363,Maruti Wagon R 1.0,02-Jul-05,31596,1,PETROL,WB-06,Manual,HatchBack,199000,,,,,,,,
6364,Maruti Wagon R 1.0,10-Jul-05,68505,1,PETROL,BR-01,Manual,HatchBack,353000,,,,,,,,
6365,Maruti Wagon R 1.0,10-Jul-05,45572,2,CNG,MH-12,Manual,HatchBack,451000,,,,,,,,
6366,Maruti Wagon R 1.0,08-Jul-05,20821,1,CNG,MH-47,Manual,HatchBack,371000,,,,,,,,
6367,Maruti Wagon R 1.0,06-Jul-05,98390,1,PETROL,DL-3C,Manual,HatchBack,311000,,,,,,,,
6368,Maruti Wagon R 1.0,10-Jul-05,33747,1,CNG,MH-43,Manual,HatchBack,455000,,,,,,,,
6369,Maruti Wagon R 1.0,07-Jul-05,80863,2,PETROL,KA-05,Manual,HatchBack,415000,,,,,,,,
6370,Maruti Wagon R 1.0,06-Jul-05,94853,1,CNG,MH-04,Manual,HatchBack,315000,,,,,,,,
6371,Maruti Wagon R 1.0,09-Jul-05,35152,1,CNG,DL-8C,Manual,HatchBack,396000,,,,,,,,
6372,Maruti Wagon R 1.0,03-Jul-05,69138,2,PETROL,KA-53,Manual,HatchBack,304000,,,,,,,,
6373,Maruti Wagon R 1.0,05-Jul-05,111951,1,CNG,MH-43,Manual,HatchBack,305000,,,,,,,,
6374,Maruti Wagon R 1.0,06-Jul-05,72729,2,PETROL,MH-49,Manual,HatchBack,291000,,,,,,,,
6375,Maruti Wagon R 1.0,08-Jul-05,48397,2,PETROL,TN-66,Manual,HatchBack,441000,,,,,,,,
6376,Maruti Wagon R 1.0,04-Jul-05,113543,2,PETROL,,Manual,HatchBack,307000,,,,,,,,
6377,Maruti Wagon R 1.0,09-Jul-05,80567,2,CNG,GJ-05,Manual,HatchBack,343000,,,,,,,,
6378,Maruti Wagon R 1.0,06-Jul-05,72017,2,PETROL,WB-02,Manual,HatchBack,284000,,,,,,,,
6379,Maruti Wagon R 1.0,09-Jul-05,14658,1,PETROL,MH-04,Automatic,HatchBack,420000,,,,,,,,
6380,Maruti Wagon R 1.0,09-Jul-05,83444,1,PETROL,KA-05,Manual,HatchBack,391000,,,,,,,,
6381,Maruti Wagon R 1.0,06-Jul-05,50279,1,PETROL,GJ-01,Manual,HatchBack,342000,,,,,,,,
6382,Maruti Wagon R 1.0,07-Jul-05,71003,2,PETROL,TS-15,Manual,HatchBack,366000,,,,,,,,
6383,Maruti Wagon R 1.0,06-Jul-05,77267,1,PETROL,MH-05,Manual,HatchBack,314000,,,,,,,,
6384,Maruti Wagon R 1.0,07-Jul-05,96498,1,PETROL,UP-70,Manual,HatchBack,305000,,,,,,,,
6385,Maruti Wagon R 1.0,05-Jul-05,39460,1,CNG,MH-01,Manual,HatchBack,364000,,,,,,,,
6386,Maruti Wagon R 1.0,04-Jul-05,26622,1,PETROL,KA-03,Manual,HatchBack,328000,,,,,,,,
6387,Maruti Wagon R 1.0,07-Jul-05,9934,1,PETROL,MH-05,Manual,HatchBack,380000,,,,,,,,
6388,Maruti Wagon R 1.0,03-Jul-05,74354,2,PETROL,KA-03,Manual,HatchBack,286000,,,,,,,,
6389,Maruti Wagon R 1.0,02-Jul-05,69120,2,PETROL,KA-04,Manual,HatchBack,300000,,,,,,,,
6390,Maruti Wagon R 1.0,10-Jul-05,26380,1,CNG,DL-8C,Manual,HatchBack,428000,,,,,,,,
6391,Maruti Wagon R 1.0,04-Jul-05,38843,2,PETROL,TN-22,Manual,HatchBack,338000,,,,,,,,
6392,Maruti Wagon R 1.0,05-Jul-05,59730,2,PETROL,AP-29,Manual,HatchBack,340000,,,,,,,,
6393,Maruti Wagon R 1.0,10-Jul-05,16338,2,PETROL,RJ-29,Manual,HatchBack,455000,,,,,,,,
6394,Maruti Wagon R 1.0,07-Jul-05,77659,1,PETROL,KA-01,Manual,HatchBack,408000,,,,,,,,
6395,Maruti Wagon R 1.0,09-Jul-05,55057,1,CNG,MH-12,Manual,HatchBack,474000,,,,,,,,
6396,Maruti Wagon R 1.0,09-Jul-05,47323,1,CNG,MH-03,Manual,HatchBack,399000,,,,,,,,
6397,Maruti Wagon R 1.0,06-Jul-05,44754,1,PETROL,KA-53,Manual,HatchBack,369000,,,,,,,,
6398,Maruti Wagon R 1.0,10-Jul-05,69638,1,CNG,MH-04,Manual,HatchBack,396000,,,,,,,,
6399,Maruti Wagon R 1.0,06-Jul-05,95103,1,PETROL,KL-42,Manual,HatchBack,362000,,,,,,,,
6400,Maruti Wagon R 1.0,03-Jul-05,72438,1,CNG,MH-03,Manual,HatchBack,252000,,,,,,,,
6401,Maruti Wagon R 1.0,02-Jul-05,66303,2,PETROL,DL-8C,Manual,HatchBack,156000,,,,,,,,
6402,Maruti Wagon R 1.0,03-Jul-05,75550,2,PETROL,TN-22,Manual,HatchBack,278000,,,,,,,,
6403,Maruti Wagon R 1.0,02-Jul-05,62714,2,PETROL,MH-02,Manual,HatchBack,261000,,,,,,,,
6404,Maruti Wagon R 1.0,08-Jul-05,60569,2,CNG,MH-03,Manual,HatchBack,380000,,,,,,,,
6405,Maruti Wagon R 1.0,09-Jul-05,30338,2,PETROL,GJ-03,Manual,HatchBack,401000,,,,,,,,
6406,Maruti Wagon R 1.0,07-Jul-05,26677,1,PETROL,DL-8C,Manual,HatchBack,311000,,,,,,,,
6407,Maruti Wagon R 1.0,07-Jul-05,42824,1,PETROL,GJ-04,Manual,HatchBack,329000,,,,,,,,
6408,Maruti Wagon R 1.0,03-Jul-05,47816,2,PETROL,HR-26,Manual,HatchBack,201750,,,,,,,,
6409,Maruti Wagon R 1.0,07-Jul-05,84897,1,PETROL,RJ-14,Manual,HatchBack,374000,,,,,,,,
6410,Maruti Wagon R 1.0,06-Jul-05,40698,2,CNG,MH-02,Manual,HatchBack,316650,,,,,,,,
6411,Maruti Wagon R 1.0,06-Jul-05,68119,2,PETROL,MH-05,Manual,HatchBack,315000,,,,,,,,
6412,Maruti Wagon R 1.0,08-Jul-05,41116,1,PETROL,BR-31,Manual,HatchBack,336000,,,,,,,,
6413,Maruti Wagon R 1.0,03-Jul-05,47640,2,PETROL,BR-01,Manual,HatchBack,205000,,,,,,,,
6414,Maruti Wagon R 1.0,09-Jul-05,83980,1,PETROL,TS-08,Automatic,HatchBack,443000,,,,,,,,
6415,Maruti Wagon R 1.0,07-Jul-05,92025,1,CNG,HR-51,Automatic,HatchBack,312000,,,,,,,,
6416,Maruti Wagon R 1.0,05-Jul-05,92587,1,CNG,HR-79,Manual,HatchBack,280000,,,,,,,,
6417,Maruti Wagon R 1.0,08-Jul-05,55901,2,PETROL,MH-12,Automatic,HatchBack,436000,,,,,,,,
6418,Maruti Wagon R 1.0,04-Jul-05,70523,2,CNG,MH-05,Manual,HatchBack,304000,,,,,,,,
6419,Maruti Wagon R 1.0,06-Jul-05,84516,2,PETROL,TN-02,Manual,HatchBack,332000,,,,,,,,
6420,Maruti Wagon R 1.0,10-Jul-05,64129,1,PETROL,WB-10,Automatic,HatchBack,357000,,,,,,,,
6421,Maruti Wagon R 1.0,06-Jul-05,24132,1,PETROL,MH-43,Manual,HatchBack,356000,,,,,,,,
6422,Maruti Wagon R 1.0,06-Jul-05,92739,2,PETROL,KA-05,Manual,HatchBack,345000,,,,,,,,
6423,Maruti Wagon R 1.0,05-Jul-05,30188,1,CNG,MH-03,Manual,HatchBack,347000,,,,,,,,
6424,Maruti Wagon R 1.0,06-Jul-05,35889,1,PETROL,MH-01,Manual,HatchBack,306000,,,,,,,,
6425,Maruti Wagon R 1.0,06-Jul-05,90272,2,CNG,MH-03,Manual,HatchBack,309000,,,,,,,,
6426,Maruti Wagon R 1.0,06-Jul-05,44140,1,CNG,MH-04,Manual,HatchBack,328000,,,,,,,,
6427,Maruti XL6,14-Jul-05,10259,1,PETROL,PB-65,Automatic,SUV,1396000,,,,,,,,
6428,Maruti XL6,14-Jul-05,44809,1,PETROL,UP-32,Manual,SUV,1156000,,,,,,,,
6429,Maruti XL6,11-Jul-05,19675,2,PETROL,GJ-21,Automatic,SUV,1027000,,,,,,,,
6430,Maruti XL6,13-Jul-05,25692,1,PETROL,GJ-18,Automatic,SUV,1139000,,,,,,,,
6431,Maruti XL6,11-Jul-05,41821,2,PETROL,HR-51,Automatic,SUV,914000,,,,,,,,
6432,Maruti XL6,13-Jul-05,44462,2,PETROL,TS-09,Automatic,SUV,1217000,,,,,,,,
6433,Maruti XL6,12-Jul-05,31882,1,PETROL,PB-65,Automatic,SUV,937000,,,,,,,,
6434,Maruti XL6,13-Jul-05,20593,1,PETROL,DL-8C,Manual,SUV,1016000,,,,,,,,
6435,Maruti XL6,12-Jul-05,27295,1,PETROL,MH-12,Manual,SUV,1038000,,,,,,,,
6436,Maruti XL6,11-Jul-05,35941,1,PETROL,UP-32,Automatic,SUV,930000,,,,,,,,
6437,Maruti XL6,11-Jul-05,33240,1,PETROL,GJ-08,Manual,SUV,956000,,,,,,,,
6438,Maruti XL6,11-Jul-05,29430,1,PETROL,GJ-02,Manual,SUV,970000,,,,,,,,
6439,Maruti XL6,13-Jul-05,29845,1,PETROL,MH-12,Automatic,SUV,1130000,,,,,,,,
6440,Maruti XL6,12-Jul-05,81644,1,PETROL,UP-14,Manual,SUV,894000,,,,,,,,
6441,Maruti XL6,11-Jul-05,80724,1,PETROL,TS-07,Automatic,SUV,985000,,,,,,,,
6442,Maruti XL6,13-Jul-05,5071,1,PETROL,GJ-06,Automatic,SUV,1193000,,,,,,,,
6443,Nissan MAGNITE,13-Jul-05,52141,1,PETROL,UP-32,Manual,SUV,759000,,,,,,,,
6444,Nissan MAGNITE,13-Jul-05,14740,1,PETROL,UP-16,Manual,SUV,737000,,,,,,,,
6445,Nissan MAGNITE,13-Jul-05,54526,1,PETROL,BR-06,Manual,SUV,722000,,,,,,,,
6446,Nissan MAGNITE,14-Jul-05,11850,1,PETROL,PB-27,Manual,SUV,718000,,,,,,,,
6447,Nissan MAGNITE,13-Jul-05,16936,1,PETROL,MH-04,Manual,SUV,739000,,,,,,,,
6448,Nissan MAGNITE,14-Jul-05,10478,1,PETROL,HR-98,Automatic,SUV,905000,,,,,,,,
6449,Nissan MAGNITE,14-Jul-05,13614,1,PETROL,KL-48,Manual,SUV,688000,,,,,,,,
6450,Nissan MAGNITE,13-Jul-05,37014,1,PETROL,HR-30,Manual,SUV,673000,,,,,,,,
6451,Nissan MAGNITE,13-Jul-05,23260,1,PETROL,BR-06,Manual,SUV,826000,,,,,,,,
6452,Nissan MAGNITE,13-Jul-05,16927,2,PETROL,GJ-05,Automatic,SUV,797650,,,,,,,,
6453,Nissan MAGNITE,13-Jul-05,23316,1,PETROL,TS-30,Manual,SUV,848000,,,,,,,,
6454,Nissan MAGNITE,14-Jul-05,13800,1,PETROL,KA-01,Automatic,SUV,932000,,,,,,,,
6455,Nissan MAGNITE,13-Jul-05,20338,2,PETROL,GJ-01,Automatic,SUV,827000,,,,,,,,
6456,Nissan MAGNITE,13-Jul-05,48964,1,PETROL,GJ-27,Manual,SUV,798000,,,,,,,,
6457,Nissan MAGNITE,14-Jul-05,25315,1,PETROL,MH-12,Manual,SUV,741000,,,,,,,,
6458,Nissan MAGNITE,13-Jul-05,40592,1,PETROL,TS-08,Manual,SUV,568000,,,,,,,,
6459,Nissan MAGNITE,14-Jul-05,13772,1,PETROL,DL-14,Manual,SUV,823000,,,,,,,,
6460,Nissan MAGNITE,14-Jul-05,13918,1,PETROL,TS-07,Manual,SUV,948000,,,,,,,,
6461,Nissan MAGNITE,13-Jul-05,21967,1,PETROL,DL-8C,Automatic,SUV,807000,,,,,,,,
6462,Nissan MAGNITE,13-Jul-05,32806,1,PETROL,TN-32,Manual,SUV,820000,,,,,,,,
6463,Nissan MAGNITE,14-Jul-05,3008,1,PETROL,HR-51,Manual,SUV,787000,,,,,,,,
6464,Nissan MAGNITE,13-Jul-05,33495,1,PETROL,TN-23,Manual,SUV,813000,,,,,,,,
6465,Nissan MAGNITE,14-Jul-05,11097,1,PETROL,UP-16,Manual,SUV,622000,,,,,,,,
6466,Nissan MAGNITE,13-Jul-05,26387,1,PETROL,UP-78,Manual,SUV,759000,,,,,,,,
6467,Nissan MAGNITE,13-Jul-05,47289,2,PETROL,PB-37,Manual,SUV,687000,,,,,,,,
6468,Nissan MAGNITE,13-Jul-05,22644,1,PETROL,UP-32,Manual,SUV,751000,,,,,,,,
6469,Nissan Micra Active,10-Jul-05,81680,1,PETROL,TN-14,Manual,HatchBack,399000,,,,,,,,
6470,Nissan Micra Active,10-Jul-05,29593,1,PETROL,MH-12,Manual,HatchBack,409000,,,,,,,,
6471,Nissan Micra Active,09-Jul-05,44639,2,PETROL,WB-02,Manual,HatchBack,313000,,,,,,,,
6472,Nissan Micra Active,09-Jul-05,32366,1,PETROL,MH-49,Manual,HatchBack,335000,,,,,,,,
6473,Nissan Micra Active,10-Jul-05,47009,1,PETROL,TN-09,Manual,HatchBack,485000,,,,,,,,
